,고객번호,H1,H2,H3,H4,성별,연령대,거주지역
10448,10449,1636274,2451887,1626280,1569285,F,25세~29세,360
10449,10450,1923630,2211046,1976932,2073027,F,60세이상,087
10450,10451,4331736,3516720,3521548,2618275,F,55세~59세,100
10451,10452,4508163,2984987,3007535,3712006,M,45세~49세,100
10452,10453,3273381,4051246,3321544,2424596,F,45세~49세,100
10453,10454,7406653,5638184,7074122,4233868,M,45세~49세,340
10454,10455,36338210,34279512,50167762,46724787,F,45세~49세,055
10455,10456,2540149,4090805,9885781,2102725,F,50세~54세,100
10456,10457,1566179,1954230,2842904,4434361,F,45세~49세,100
10457,10458,3734672,2971056,4073666,3939380,F,45세~49세,210
10458,10459,3192382,2642157,3161593,3218850,F,45세~49세,340
10459,10460,4897403,5644579,7954741,5656068,F,45세~49세,055
10460,10461,1970477,1300315,2885662,2616162,F,50세~54세,100
10461,10462,2996500,2541065,2571265,3308149,F,45세~49세,270
10462,10463,1836420,1860285,1243890,1576485,F,50세~54세,100
10463,10464,2393207,2056490,2845899,3317760,F,45세~49세,100
10464,10465,28953670,21511939,20917272,26766321,F,60세이상,069
10465,10466,2696150,2719142,482900,120340,F,30세~34세,100
10466,10467,3113561,4793647,3524217,4592629,M,40세~44세,610
10467,10468,10797190,15678340,11611730,19072540,F,55세~59세,100
10468,10469,3946662,3946030,3787855,4850442,M,30세~34세,100
10469,10470,542066,3321538,2047633,726266,F,35세~39세,360
10470,10471,18082430,13826670,13265057,17823370,F,55세~59세,055
10471,10472,9357930,18472190,17172484,27141700,F,60세이상,410
10472,10473,3782369,7165660,4704880,6604855,F,55세~59세,100
10473,10474,3931057,4123471,4624713,4500183,M,40세~44세,100
10474,10475,23060350,15950120,12272090,19892990,F,30세~34세,100
10475,10476,3418468,2734977,2280540,18551394,M,30세~34세,100
10476,10477,2124841,2075170,1552591,1733466,F,55세~59세,310
10477,10478,14548044,11199991,33331940,19241091,F,50세~54세,210
10478,10479,2484165,2531947,2722676,2793490,F,45세~49세,100
10479,10480,4427960,3075112,3270690,3156188,F,40세~44세,210
10480,10481,1674445,2202276,3155437,3462074,F,45세~49세,610
10481,10482,4410425,4022523,3373760,3561663,F,45세~49세,100
10482,10483,3760307,4090534,4178585,4733987,F,45세~49세,570
10483,10484,4940303,5242046,6315065,6544543,F,40세~44세,310
10484,10485,2304600,2854136,2982608,2136649,F,40세~44세,100
10485,10486,3962901,1531128,3114226,2305581,F,45세~49세,016
10486,10487,388822090,184113080,16256150,79568760,M,45세~49세,043
10487,10488,4471963,2641201,2391403,3115097,F,60세이상,055
10488,10489,1767013,4094888,4063612,527704,F,30세~34세,210
10489,10490,0,513140,1163463,1170830,M,25세~29세,072
10490,10491,1399733,1426206,1904334,1892785,F,50세~54세,100
10491,10492,3108354,3827647,3278097,3445881,F,55세~59세,100
10492,10493,1022676,1442556,1377842,1487556,F,40세~44세,100
10493,10494,1944779,3958191,2942988,1790663,F,50세~54세,500
10494,10495,3730674,2984610,1016524,2932654,F,40세~44세,052
10495,10496,4094438,5146149,5824695,6142576,F,45세~49세,010
10496,10497,2278971,4434853,4217347,4520885,F,40세~44세,310
10497,10498,6548586,5509232,5728785,1928597,F,50세~54세,016
10498,10499,3307763,3422562,2958696,2708835,F,40세~44세,340
10499,10500,5816164,3944798,5768642,5236480,M,35세~39세,100
10500,10501,1297646,873432,3137237,8149889,F,30세~34세,100
10501,10502,2435712,2096774,2349493,1876485,F,60세이상,016
10502,10503,944563,1149157,947710,2165050,F,50세~54세,016
10503,10504,5320270,6303030,5480750,6552176,F,55세~59세,100
10504,10505,952320,815704,144400,598911,F,30세~34세,100
10505,10506,18890137,25788511,19742968,63653488,F,45세~49세,024
10506,10507,16577910,27310222,17470696,3408101,M,40세~44세,100
10507,10508,21401150,14773840,22852870,39754279,F,40세~44세,460
10508,10509,5932518,6783897,5594043,6895996,M,30세~34세,
10509,10510,3853567,3494653,3132014,4467348,F,55세~59세,270
10510,10511,5991451,9000033,9891007,6220427,F,50세~54세,024
10511,10512,3171000,2944080,3213431,2823447,F,40세~44세,100
10512,10513,1884012,1709555,2525887,2679729,F,40세~44세,100
10513,10514,3283187,2425704,4113130,4279424,F,40세~44세,100
10514,10515,1080212,3354760,4576838,3331690,F,40세~44세,060
10515,10516,2874250,3171562,3981181,3944402,F,40세~44세,310
10516,10517,4223719,4872283,5001206,4600305,F,50세~54세,100
10517,10518,2879167,3344000,4857486,4592726,F,50세~54세,210
10518,10519,2793937,3080967,2287629,2982199,F,45세~49세,055
10519,10520,3195137,2874759,3039269,3966559,M,40세~44세,100
10520,10521,10381016,26563030,15696304,9750783,F,35세~39세,
10521,10522,5921292,5449267,8426947,7477590,F,45세~49세,049
10522,10523,6466160,10346526,808100,5480510,F,35세~39세,072
10523,10524,1019730,1229638,1050724,1541886,F,60세이상,043
10524,10525,4030541,2274724,3473998,771070,F,40세~44세,310
10525,10526,4166242,4376077,4301273,4041286,F,40세~44세,310
10526,10527,1892548,1541748,2392284,3667494,M,25세~29세,100
10527,10528,49456526,61048340,22249780,44678300,F,30세~34세,100
10528,10529,4742817,5000546,3890555,5979182,F,45세~49세,100
10529,10530,12905420,4934560,3118472,5026229,F,30세~34세,052
10530,10531,9045034,9934710,7499079,7283340,F,35세~39세,460
10531,10532,3868395,2849912,2765472,5549249,F,60세이상,100
10532,10533,924853,908960,944080,926480,F,60세이상,100
10533,10534,3707426,4702685,6504959,4306579,F,35세~39세,570
10534,10535,1256672,2635906,3396575,4021687,F,55세~59세,100
10535,10536,3851244,4244348,3840771,3522474,F,50세~54세,049
10536,10537,1426727,1915067,2128746,2519603,F,30세~34세,100
10537,10538,3913406,2365311,3675434,3882558,F,50세~54세,049
10538,10539,2190728,4400495,2348572,3654135,F,30세~34세,100
10539,10540,2130327,2474022,3387326,2875654,F,30세~34세,043
10540,10541,2275379,2315610,1919115,2487848,F,50세~54세,210
10541,10542,4036852,3693724,4463385,4396654,F,30세~34세,010
10542,10543,8171390,10536873,10209396,12140256,F,55세~59세,100
10543,10544,2416165,2447674,2552264,2332240,M,45세~49세,570
10544,10545,15575420,13495370,25402570,23842197,F,40세~44세,460
10545,10546,3295723,2462312,4030284,3012242,F,45세~49세,570
10546,10547,3765844,2567059,2713080,3813595,F,40세~44세,100
10547,10548,7674022,5968916,4853744,3942566,F,45세~49세,100
10548,10549,2873099,3882232,3977793,3734767,F,40세~44세,100
10549,10550,4348171,4395775,2983601,4351553,F,45세~49세,100
10550,10551,2206775,2491623,2486534,2175346,F,40세~44세,270
10551,10552,2031228,2186924,2270720,2349142,M,60세이상,049
10552,10553,2268586,2575808,2780922,2824473,F,45세~49세,100
10553,10554,2031584,2309508,2708041,3010412,M,55세~59세,500
10554,10555,2021834,1384565,1922082,1246233,F,35세~39세,500
10555,10556,1927185,1491732,1956578,1567307,F,50세~54세,460
10556,10557,12197545,20032085,9129042,14453670,F,35세~39세,055
10557,10558,3112681,3158138,2411576,1455325,F,50세~54세,100
10558,10559,6797160,12461250,3343050,2728300,M,35세~39세,052
10559,10560,2287546,2572068,3908657,3368253,F,35세~39세,210
10560,10561,3146254,3160348,3452247,3625696,F,35세~39세,100
10561,10562,4795285,4550356,3543623,3623153,F,40세~44세,047
10562,10563,2599168,2607987,2541813,2488928,F,50세~54세,100
10563,10564,3961646,4458256,5120967,5192009,F,50세~54세,210
10564,10565,2262934,2870315,2421274,2166840,F,45세~49세,500
10565,10566,15538511,19146057,26900054,12966971,F,40세~44세,100
10566,10567,1988506,2367853,2002570,2056498,F,45세~49세,100
10567,10568,2411019,2308339,2828534,2507567,F,40세~44세,100
10568,10569,10315475,12476010,9420358,7577888,F,35세~39세,500
10569,10570,32234526,37780137,39667885,57646734,F,45세~49세,060
10570,10571,7984461,5779602,8130484,8597881,M,50세~54세,100
10571,10572,2167759,2029930,2062684,1700503,F,40세~44세,100
10572,10573,2790855,3257021,3516035,3235144,F,50세~54세,100
10573,10574,2264708,2355451,1895904,2302550,F,45세~49세,360
10574,10575,2890001,2620200,2722652,3192456,F,50세~54세,540
10575,10576,3326124,5018360,3811951,6171787,F,35세~39세,100
10576,10577,25698915,20018792,16756382,14957697,F,60세이상,100
10577,10578,3231150,4310868,6721317,7408105,M,55세~59세,540
10578,10579,4594894,4551672,4526791,4671155,F,50세~54세,270
10579,10580,7678446,5841905,9074010,7534214,M,30세~34세,500
10580,10581,4226020,3800985,3886915,5244855,F,35세~39세,570
10581,10582,2404344,2202980,2697958,2093124,F,55세~59세,100
10582,10583,3125209,3490112,3142648,3222104,F,45세~49세,570
10583,10584,16235750,12731278,21333082,19770309,M,35세~39세,100
10584,10585,13844468,10062311,9791275,10478893,F,60세이상,055
10585,10586,3354398,2552080,3239212,2716906,F,55세~59세,072
10586,10587,5945888,5245040,2853384,3057553,F,45세~49세,500
10587,10588,6000392,6244044,6282830,5621387,F,40세~44세,100
10588,10589,3787769,3836573,5289042,3606740,F,45세~49세,500
10589,10590,3003720,3304924,2987254,2907481,F,45세~49세,100
10590,10591,2899159,2602002,3009664,2125054,F,50세~54세,100
10591,10592,4150904,4960397,7418779,7148911,F,50세~54세,020
10592,10593,11759630,15215204,5654900,13849720,F,30세~34세,016
10593,10594,3587770,2836641,4783428,5932212,F,40세~44세,460
10594,10595,3310995,3243162,2260276,5144668,F,45세~49세,210
10595,10596,1252592,4078375,3833611,1142449,F,40세~44세,100
10596,10597,3757786,4638329,4801391,4907558,F,45세~49세,013
10597,10598,2138139,2462743,1960735,2960364,F,45세~49세,100
10598,10599,8258579,5377765,1150825,971350,F,35세~39세,069
10599,10600,20678359,12318504,17416861,24744939,F,40세~44세,024
10600,10601,1803052,1495973,1989295,2916965,F,50세~54세,100
10601,10602,2573782,2583561,2738298,2997632,F,40세~44세,210
10602,10603,3121634,3717073,5152910,5851573,F,40세~44세,570
10603,10604,2632432,2933185,3023714,3512034,F,40세~44세,610
10604,10605,13887867,14807440,13775780,11937620,F,55세~59세,100
10605,10606,14763400,10722470,14414762,13711580,F,30세~34세,085
10606,10607,9012830,8424450,6185660,8667560,F,60세이상,100
10607,10608,3436910,11223265,7541406,12858698,F,45세~49세,460
10608,10609,3295574,3880457,4700715,4496808,F,50세~54세,210
10609,10610,8705768,5898724,5373190,6155346,F,40세~44세,100
10610,10611,1891481,2160407,1585610,2631215,F,40세~44세,100
10611,10612,2354281,4887732,4760990,4941203,F,30세~34세,043
10612,10613,0,71000,0,0,F,60세이상,610
10613,10614,3458793,3938385,3688840,3260344,F,45세~49세,340
10614,10615,4707968,6896399,5686915,3921822,F,35세~39세,210
10615,10616,1182164,2067385,1259557,1845767,F,30세~34세,024
10616,10617,7765580,9217890,13977156,12271626,F,55세~59세,016
10617,10618,4324406,5002120,4145537,5336880,F,35세~39세,047
10618,10619,2902170,3626239,3314464,4012377,F,50세~54세,100
10619,10620,3289868,3892674,4565113,3288471,F,45세~49세,570
10620,10621,1167700,6149666,8109715,13076880,F,45세~49세,100
10621,10622,5234170,8603660,8831937,4327980,F,35세~39세,100
10622,10623,6548973,6647468,7714168,8782086,F,45세~49세,049
10623,10624,11052000,9397240,23983474,11506917,F,35세~39세,
10624,10625,2467891,3386698,4300102,3432755,F,60세이상,055
10625,10626,3577806,4461380,13250180,11297060,M,35세~39세,100
10626,10627,2437160,2752590,1922090,2877980,F,35세~39세,100
10627,10628,4913129,5812325,4249021,4406816,F,50세~54세,024
10628,10629,3950438,2672033,3866901,3935752,M,55세~59세,100
10629,10630,1581478,3088019,4273100,3005496,F,55세~59세,210
10630,10631,10800385,11349450,20945605,8684034,F,35세~39세,016
10631,10632,11549407,7679340,7882444,3954468,F,30세~34세,440
10632,10633,6124510,11327430,20465360,28842480,F,30세~34세,100
10633,10634,6799843,9132706,7979850,10239613,F,35세~39세,016
10634,10635,1430783,2869287,2413597,3057353,M,30세~34세,210
10635,10636,3103852,4657579,3764709,4144117,F,50세~54세,100
10636,10637,8560382,10829642,8930864,6584223,F,35세~39세,210
10637,10638,1800662,2955560,3519030,3201710,M,30세~34세,100
10638,10639,12758479,24549555,17019290,9895420,F,30세~34세,500
10639,10640,2440796,2183010,1329964,736593,F,40세~44세,540
10640,10641,7394307,5852946,6136368,4775992,M,30세~34세,100
10641,10642,4281416,4905107,5593655,5194694,F,40세~44세,100
10642,10643,16991008,12631679,10761208,14349150,F,50세~54세,100
10643,10644,6725550,13924670,13846220,13380939,F,60세이상,060
10644,10645,5325975,6582133,4072340,5441216,F,40세~44세,460
10645,10646,2251842,1865262,2672597,2588975,F,40세~44세,100
10646,10647,2296950,1702198,2147328,1917903,F,45세~49세,100
10647,10648,1190238,1483122,1667518,2106061,F,50세~54세,100
10648,10649,5108295,4850273,6480566,4982208,F,50세~54세,024
10649,10650,4193128,3056954,2670687,2049966,F,45세~49세,100
10650,10651,11555850,8545216,4263943,3143350,M,50세~54세,100
10651,10652,4149811,2765278,3003023,4498140,F,50세~54세,100
10652,10653,1134327,1791968,2786149,4128140,M,55세~59세,055
10653,10654,2219132,1720928,2223206,2424552,M,55세~59세,016
10654,10655,4353657,3077286,4233853,3973178,F,55세~59세,072
10655,10656,7729465,6751890,7270705,7165677,F,55세~59세,024
10656,10657,5065281,5043828,4318520,5579553,F,35세~39세,100
10657,10658,4727171,4776240,4507120,4400845,F,45세~49세,016
10658,10659,1801305,1707731,1881428,1781738,M,50세~54세,024
10659,10660,1276260,1881400,1758060,1746530,F,50세~54세,100
10660,10661,2490872,2806393,1946653,2404229,F,45세~49세,540
10661,10662,2274260,2660376,2750811,2800895,F,30세~34세,210
10662,10663,3339833,4425054,4383009,3913554,F,45세~49세,100
10663,10664,4665465,6256017,5597761,5464210,F,50세~54세,016
10664,10665,716400,814260,1252010,631690,F,30세~34세,100
10665,10666,4967520,3916430,14202980,9529792,F,45세~49세,052
10666,10667,5240001,2475821,2856416,2545282,F,50세~54세,027
10667,10668,1746501,2208901,2230126,2566575,F,35세~39세,210
10668,10669,2597492,2521363,2054864,2507802,F,45세~49세,100
10669,10670,4848786,4190281,2797056,2116036,F,55세~59세,100
10670,10671,3598767,5082340,5866106,5722264,F,35세~39세,570
10671,10672,2897545,4065499,6642111,3150999,F,50세~54세,100
10672,10673,12407750,9837810,21005041,13315630,F,45세~49세,060
10673,10674,3203630,3049982,2696947,3361198,F,45세~49세,100
10674,10675,3679322,4387861,4299077,4674337,F,45세~49세,570
10675,10676,1818008,2383190,3304952,2568597,F,40세~44세,100
10676,10677,4564039,9694668,6057447,5245193,F,50세~54세,100
10677,10678,2308597,2459781,4338860,2168007,F,45세~49세,055
10678,10679,6616613,6211985,7011016,6055037,F,50세~54세,100
10679,10680,2463677,2408335,1156731,1582761,F,35세~39세,100
10680,10681,3012064,6419218,5684574,9973172,F,55세~59세,016
10681,10682,9104943,8723291,6820626,12221700,F,45세~49세,016
10682,10683,12243558,13141512,18462311,11063490,F,35세~39세,610
10683,10684,3916193,2971621,4137382,5642762,F,45세~49세,100
10684,10685,4471054,5594096,7855354,5043433,F,40세~44세,100
10685,10686,3339300,5422254,4507113,3423270,F,60세이상,460
10686,10687,44004345,19427895,11653016,20234400,F,45세~49세,055
10687,10688,2048449,2537647,3475888,1937129,F,50세~54세,100
10688,10689,7487720,16560070,13602890,11349770,F,35세~39세,440
10689,10690,2391087,3946942,3521869,3615544,F,35세~39세,270
10690,10691,2412405,2773190,2442550,3108429,F,45세~49세,100
10691,10692,2232253,2991705,2971428,3036374,F,50세~54세,500
10692,10693,5963069,6460366,6613068,6622801,F,50세~54세,100
10693,10694,2293868,2463136,2654915,2981922,F,45세~49세,610
10694,10695,0,0,164800,268860,F,35세~39세,570
10695,10696,645640,2918910,3552038,3180867,F,35세~39세,410
10696,10697,38356389,47799090,44439002,58690297,F,55세~59세,100
10697,10698,18682740,6748620,7491640,11876393,F,40세~44세,100
10698,10699,8457642,15683224,10684954,7238812,M,40세~44세,440
10699,10700,49541580,54643480,45509935,92782973,F,60세이상,210
10700,10701,2773943,4368350,3407295,4591182,F,60세이상,100
10701,10702,3740607,3503856,3327015,3555260,F,30세~34세,100
10702,10703,10399010,7480790,5262030,3202690,F,25세~29세,055
10703,10704,2087478,2040721,1922675,1949303,F,45세~49세,075
10704,10705,2167159,2813488,2229306,2765593,F,50세~54세,100
10705,10706,2654081,4991423,5196275,5793347,F,40세~44세,440
10706,10707,4178811,4326669,3004480,3787883,F,40세~44세,270
10707,10708,2381678,1554936,2273346,2229547,F,40세~44세,310
10708,10709,3636498,549102,1129617,4839474,F,35세~39세,100
10709,10710,2157918,2290675,2135388,2927054,F,45세~49세,085
10710,10711,628830,1625019,2548069,2503789,F,50세~54세,024
10711,10712,2614652,3187967,2799537,2990504,F,50세~54세,100
10712,10713,5013836,4467282,4909548,4714784,F,45세~49세,049
10713,10714,3942693,3635246,4074513,4225965,F,40세~44세,570
10714,10715,2154554,2139492,1726834,2129633,F,55세~59세,210
10715,10716,1538178,1447816,1704321,2214939,F,55세~59세,310
10716,10717,5444984,5940722,5151590,7036369,F,60세이상,049
10717,10718,25800,0,0,433380,M,20세~24세,100
10718,10719,1344682,3057512,4249522,4069413,F,50세~54세,100
10719,10720,2855634,3279400,3552253,3444662,F,40세~44세,016
10720,10721,5416977,7783938,5983799,7858507,F,45세~49세,460
10721,10722,5364328,6462780,4744834,2561912,F,30세~34세,610
